number,house_id,datetime,energy_import
523,53,2020-08-22 18:00:00,1.1210055457518706
524,53,2020-08-22 19:00:00,1.6650969231331736
525,53,2020-08-22 20:00:00,1.863907806691603
526,53,2020-08-22 21:00:00,1.418340706495365
527,53,2020-08-22 22:00:00,1.6782370889632319
528,53,2020-08-22 23:00:00,0.554
529,53,2020-08-23 00:00:00,0.954
530,53,2020-08-23 01:00:00,0.578519497123399
531,53,2020-08-23 02:00:00,0.7716498833551806
532,53,2020-08-23 03:00:00,0.4410400406614471
533,53,2020-08-23 04:00:00,0.44370631465060123
534,53,2020-08-23 05:00:00,0.4270695279742646
535,53,2020-08-23 06:00:00,0.43904250705146386
536,53,2020-08-23 07:00:00,0.877
537,53,2020-08-23 08:00:00,0.13637086253378172
538,53,2020-08-23 09:00:00,0.422
539,53,2020-08-23 10:00:00,1.221
540,53,2020-08-23 11:00:00,0.042
541,53,2020-08-23 12:00:00,0.02723078207177323
542,53,2020-08-23 13:00:00,0.029651929679088647
543,53,2020-08-23 14:00:00,0.012919923079736526
544,53,2020-08-23 15:00:00,0.33252281851987847
