number,house_id,datetime,energy_import
457,77,2020-08-20 00:00:00,0.6142434088355361
458,77,2020-08-20 01:00:00,0.6191258130986799
459,77,2020-08-20 02:00:00,0.6673037942351165
460,77,2020-08-20 03:00:00,0.6516799418916128
461,77,2020-08-20 04:00:00,0.5939521759349192
462,77,2020-08-20 05:00:00,0.6144551489112587
463,77,2020-08-20 06:00:00,0.47560871731139504
464,77,2020-08-20 07:00:00,0.3889977534443463
465,77,2020-08-20 08:00:00,0.34135134768325165
466,77,2020-08-20 09:00:00,0.2839190504184691
467,77,2020-08-20 10:00:00,0.309
468,77,2020-08-20 11:00:00,0.004746851931571857
469,77,2020-08-20 12:00:00,0.009384718849596973
470,77,2020-08-20 13:00:00,0.131
471,77,2020-08-20 14:00:00,0.14899861119946894
472,77,2020-08-20 15:00:00,0.07074835118563927
473,77,2020-08-20 16:00:00,0.007102289752429379
474,77,2020-08-20 17:00:00,0.201837404170384
475,77,2020-08-20 18:00:00,0.4072721832653848
476,77,2020-08-20 19:00:00,0.393048534401915
477,77,2020-08-20 20:00:00,0.6194877871507793
478,77,2020-08-20 21:00:00,0.5610065300247599
479,77,2020-08-20 22:00:00,0.4891711158987001
480,77,2020-08-20 23:00:00,0.4238527544315117
481,77,2020-08-21 00:00:00,0.18797374537013853
482,77,2020-08-21 01:00:00,0.24812315220266334
483,77,2020-08-21 02:00:00,0.19254233070662757
484,77,2020-08-21 03:00:00,0.19697070274368556
485,77,2020-08-21 04:00:00,0.1873346883184517
486,77,2020-08-21 05:00:00,0.18401869339208474
487,77,2020-08-21 06:00:00,0.23349835060060184
488,77,2020-08-21 07:00:00,0.18082742945336816
489,77,2020-08-21 08:00:00,0.054116944485079914
490,77,2020-08-21 09:00:00,0.08203447818868277
491,77,2020-08-21 10:00:00,0.0770118826065739
492,77,2020-08-21 11:00:00,0.009989309723934425
493,77,2020-08-21 12:00:00,0.023882270992239843
494,77,2020-08-21 13:00:00,0.0012223970177010113
495,77,2020-08-21 14:00:00,0.197
496,77,2020-08-21 15:00:00,0.11022428456024073
497,77,2020-08-21 16:00:00,0.11034726166023466
498,77,2020-08-21 17:00:00,0.11731749509596599
499,77,2020-08-21 18:00:00,0.15533556380335997
500,77,2020-08-21 19:00:00,0.2100902045327349
501,77,2020-08-21 20:00:00,0.18634491272635204
502,77,2020-08-21 21:00:00,0.19119852328195197
503,77,2020-08-21 22:00:00,0.23978269662262303
