timestamp,Temperature,Sunshine Duration,Shortwave Radiation,Direct Shortwave Radiation,Diffuse Shortwave Radiation,Global radiation,Precipitation Total
20201212T0600,17.039215,0,0,0,0,0,0
20201212T0700,18.039215,0,48.95,26.415462,22.534538,71.484538,0
20201212T0800,19.359215,0,180.67,143.26767,37.402325,218.072325,0
20201212T0900,20.679214,0,265.22,127.19823,138.02177,403.24177,0
20201212T1000,21.899214,53.61702,331.08,114.83003,216.24995,547.32995,0
20201212T1100,23.899214,53.61702,758.27997,520.53076,237.7492,996.02917,0
20201212T1200,23.879213,28.723406,560.7,322.87042,237.82959,798.52959,0
20201212T1300,22.819214,21.063831,305.27,20.026306,285.24368,590.51368,0
20201212T1400,22.219213,0,247.42,2.1605072,245.25949,492.67949,0.2
20201212T1500,21.899214,15.319151,207.37,8.868774,198.50122,405.87122,0.1
20201212T1600,21.769215,53.61702,182.45,39.99356,142.45644,324.90644,0
20201212T1700,21.849215,51.06383,275.9,156.51477,119.385216,395.285216,0
20201212T1800,20.619213,46.80853,48.059998,25.493963,22.566034,70.626032,0
20201212T1900,19.429214,0,0,0,0,0,0
20201212T2000,18.229214,0,0,0,0,0,0
20201212T2100,17.609215,0,0,0,0,0,0
20201212T2200,18.069214,0,0,0,0,0,0
20201212T2300,18.089214,0,0,0,0,0,0
20201213T0000,17.899214,0,0,0,0,0,0
20201213T0100,17.569214,0,0,0,0,0,0
20201213T0200,17.379213,0,0,0,0,0,0
20201213T0300,17.309214,0,0,0,0,0,0
20201213T0400,17.199215,0,0,0,0,0,0
20201213T0500,17.049213,0,0,0,0,0,0
20201213T0600,16.909214,0,0,0,0,0,0
20201213T0700,16.899214,0,48.059998,25.993166,22.066832,70.12683,0
20201213T0800,18.759212,0,221.61,139.26022,82.34977,303.95977,0
20201213T0900,20.509214,22.340425,369.35,320.38382,48.966194,418.316194,0
20201213T1000,21.759214,42,420.08,245.12679,174.9532,595.0332,0
20201213T1100,23.779213,53.61702,760.95,520.4056,240.54445,1001.49445,0
20201213T1200,23.599215,53.61702,485.94,207.16803,278.77197,764.71197,0
20201213T1300,24.839214,53.61702,486.83,210.87772,275.95227,762.78227,0
20201213T1400,24.259214,53.61702,498.4,281.7019,216.69809,715.09809,0
20201213T1500,24.059214,53.61702,278.57,65.2852,213.2848,491.8548,0
20201213T1600,23.449213,53.61702,207.37,64.954605,142.41539,349.78539,0
20201213T1700,22.739214,53.61702,278.57,158.10522,120.464775,399.034775,0
20201213T1800,20.999214,48.364113,67.64,35.890564,31.749434,99.389434,0
20201213T1900,19.539215,0,0,0,0,0,0
20201213T2000,18.409214,0,0,0,0,0,0
20201213T2100,18.469213,0,0,0,0,0,0
20201213T2200,18.469213,0,0,0,0,0,0
20201213T2300,18.099213,0,0,0,0,0,0
20201214T0000,17.389214,0,0,0,0,0,0
20201214T0100,16.799213,0,0,0,0,0,0
20201214T0200,16.269215,0,0,0,0,0,0
20201214T0300,15.899214,0,0,0,0,0,0
20201214T0400,15.539214,0,0,0,0,0,0
20201214T0500,15.299213,0,0,0,0,0,0
20201214T0600,15.199214,0,0,0,0,0,0
20201214T0700,15.209214,0,51.62,27.49844,24.12156,75.74156,0
20201214T0800,17.099213,0,202.92,134.12112,68.79887,271.71887,0
20201214T0900,19.129213,0,332.86,245.86635,86.99364,419.85364,0
20201214T1000,20.679214,0,399.61,212.86533,186.74466,586.35466,0
20201214T1100,23.129213,53.61702,623.89,478.1152,145.77481,769.66481,0
20201214T1200,23.429214,53.61702,663.94,521.98236,141.95764,805.89764,0
20201214T1300,23.789213,53.61702,517.98,257.15186,260.82812,778.80812,0
20201214T1400,23.679214,53.61702,397.83,135.89261,261.93738,659.76738,0
20201214T1500,23.379213,53.61702,285.69,72.09679,213.59322,499.28322,0
20201214T1600,22.889214,46.595745,209.15,66.39987,142.75012,351.90012,0
20201214T1700,22.079214,42.127663,134.39,77.977295,56.412704,190.802704,0
20201214T1800,20.849215,46.65789,33.82,20.660378,13.159623,46.979623,0
20201214T1900,19.099213,0,0,0,0,0,0
20201214T2000,18.229214,0,0,0,0,0,0
20201214T2100,18.309214,0,0,0,0,0,0
20201214T2200,17.989214,0,0,0,0,0,0
20201214T2300,17.669214,0,0,0,0,0,0
20201215T0000,17.169214,0,0,0,0,0,0
20201215T0100,16.789215,0,0,0,0,0,0
20201215T0200,16.439213,0,0,0,0,0,0
20201215T0300,16.159214,0,0,0,0,0,0
20201215T0400,15.929214,0,0,0,0,0,0
20201215T0500,15.759213,0,0,0,0,0,0
20201215T0600,15.649214,0,0,0,0,0,0
20201215T0700,17.469213,0,56.96,30.33232,26.62768,83.58768,0
20201215T0800,19.139214,0,205.59,134.03888,71.551125,277.141125,0
20201215T0900,20.169214,0,250.09,109.26999,140.82,390.91,0
20201215T1000,21.169214,40.851063,315.06,98.33237,216.72763,531.78763,0
20201215T1100,22.969213,40.851063,509.97,294.2436,215.72643,725.69643,0
20201215T1200,22.679214,46.212765,446.78,156.05075,290.72925,737.50925,0
20201215T1300,22.589214,14.680849,315.94998,27.71585,288.23413,604.18411,0
20201215T1400,22.389214,19.148937,261.66,10.283539,251.37646,513.03646,0.2
20201215T1500,22.349215,12.127658,234.95999,26.863281,208.09671,443.0567,0.2
20201215T1600,21.779213,14.680849,197.58,53.42227,144.15773,341.73773,0.3
20201215T1700,21.169214,8.93617,114.81,48.61412,66.19588,181.00588,0.3
20201215T1800,20.439215,23.174469,37.38,21.478638,15.901363,53.281363,0.2
20201215T1900,19.149214,0,0,0,0,0,0
20201215T2000,18.899214,0,0,0,0,0,0
20201215T2100,18.319214,0,0,0,0,0,0
20201215T2200,17.979214,0,0,0,0,0,0
20201215T2300,17.729214,0,0,0,0,0,0
20201216T0000,17.489214,0,0,0,0,0,0
20201216T0100,17.239214,0,0,0,0,0,0
20201216T0200,16.909214,0,0,0,0,0,0
20201216T0300,16.569214,0,0,0,0,0,0
20201216T0400,16.299213,0,0,0,0,0,0
20201216T0500,16.049213,0,0,0,0,0,0
20201216T0600,15.949214,0,0,0,0,0,0
20201216T0700,16.529213,0,46.28,24.798855,21.481144,67.761144,0
20201216T0800,17.709213,0,198.47,131.46997,67.00004,265.47004,0
20201216T0900,19.469213,0,376.47,265.0299,111.440094,487.910094,0
20201216T1000,21.969213,53.61702,464.58,330.19226,134.38771,598.96771,0
20201216T1100,23.619213,53.61702,764.51,519.0783,245.43172,1009.94172,0
20201216T1200,23.289213,53.61702,631.01,455.5134,175.49661,806.50661,0
20201216T1300,23.529213,53.61702,566.04,336.15253,229.88745,795.92745,0
20201216T1400,23.099215,22.340425,304.38,40.570038,263.80997,568.18997,0.1
20201216T1500,22.409214,0,235.84999,27.20517,208.64482,444.49481,0
20201216T1600,21.899214,4.468085,274.12,153.68115,120.43885,394.55885,0
20201216T1700,21.639214,0,211.81999,128.95518,82.86481,294.6848,0
20201216T1800,20.279213,0,66.75,35.449512,31.300488,98.050488,0
20201216T1900,19.789215,0,0,0,0,0,0
20201216T2000,19.249214,0,0,0,0,0,0
20201216T2100,18.999214,0,0,0,0,0,0
20201216T2200,18.699215,0,0,0,0,0,0
20201216T2300,18.229214,0,0,0,0,0,0
20201217T0000,17.919214,0,0,0,0,0,0
20201217T0100,17.829214,0,0,0,0,0,0
20201217T0200,17.499214,0,0,0,0,0,0
20201217T0300,17.109215,0,0,0,0,0,0
20201217T0400,16.839214,0,0,0,0,0,0
20201217T0500,16.699215,0,0,0,0,0,0
20201217T0600,16.579214,0,0,0,0,0,0
20201217T0700,17.509212,0,50.73,26.99608,23.73392,74.46392,0
20201217T0800,18.969213,0,199.36,130.99863,68.361374,267.721374,0
20201217T0900,20.229214,0,259.88,125.15921,134.7208,394.6008,0
20201217T1000,21.259214,53.61702,303.49,86.70395,216.78604,520.27604,0
20201217T1100,21.879213,53.61702,338.19998,68.44696,269.75302,607.953,0
20201217T1200,22.499214,53.61702,353.33,57.100433,296.22955,649.55955,0
20201217T1300,22.749214,17.872341,429.87,136.70639,293.1636,723.0336,0.1
20201217T1400,22.759214,17.872341,366.68,99.12723,267.55276,634.23276,0.1
20201217T1500,22.689215,14.042552,223.39,17.97023,205.41977,428.80977,0.1
20201217T1600,22.269215,20.425533,167.31999,24.91742,142.40257,309.72256,0.1
20201217T1700,21.669214,16.595745,104.13,34.25598,69.874016,174.004016,0.1
20201217T1800,20.839214,49.44539,26.699999,18.301624,8.398374,35.098373,0.1
20201217T1900,19.819214,0,0,0,0,0,0
20201217T2000,18.969213,0,0,0,0,0,0
20201217T2100,18.459213,0,0,0,0,0,0
20201217T2200,18.309214,0,0,0,0,0,0
20201217T2300,18.219213,0,0,0,0,0,0
20201218T0000,18.159214,0,0,0,0,0,0
20201218T0100,18.069214,0,0,0,0,0,0
20201218T0200,17.859215,0,0,0,0,0,0
20201218T0300,17.469213,0,0,0,0,0,0
20201218T0400,16.979214,0,0,0,0,0,0
20201218T0500,16.629213,0,0,0,0,0,0
20201218T0600,16.489214,0,0,0,0,0,0
20201218T0700,17.479214,0,49.84,26.5134,23.326601,73.166601,0
20201218T0800,19.219213,0,233.18,136.45474,96.72526,329.90526,0
20201218T0900,20.349215,0,285.69,166.47842,119.21157,404.90157,0
20201218T1000,21.909214,53.61702,420.97,252.82935,168.14066,589.11066,0
20201218T1100,23.049213,25.531916,584.73,436.4382,148.29178,733.02178,0
20201218T1200,22.609213,21.063831,299.04,15.639954,283.40005,582.44005,0.1
20201218T1300,22.729214,17.872341,293.69998,12.425446,281.27454,574.97452,0.1
20201218T1400,22.779213,26.170214,263.44,10.876877,252.56313,516.00313,0
20201218T1500,22.839214,20.425533,260.77,46.755264,214.01472,474.78472,0.1
20201218T1600,22.409214,19.787235,169.09999,25.89534,143.20465,312.30464,0.1
20201218T1700,21.889214,14.680849,129.94,66.91725,63.022747,192.962747,0.1
20201218T1800,20.919214,31.753191,45.39,24.12091,21.269089,66.659089,0.1
20201218T1900,19.509212,0,0,0,0,0,0
20201218T2000,18.259212,0,0,0,0,0,0
20201218T2100,18.239214,0,0,0,0,0,0
20201218T2200,18.019215,0,0,0,0,0,0
20201218T2300,17.889214,0,0,0,0,0,0
20201219T0000,17.819214,0,0,0,0,0,0
20201219T0100,17.679214,0,0,0,0,0,0
20201219T0200,17.169214,0,0,0,0,0,0
20201219T0300,16.579214,0,0,0,0,0,0
20201219T0400,16.189213,0,0,0,0,0,0
20201219T0500,15.899214,0,0,0,0,0,0
20201219T0600,15.989214,0,0,0,0,0,0
20201219T0700,17.239214,0,34.71,22.16328,12.546719,47.256719,0
20201219T0800,18.169214,0,168.20999,130.92278,37.28722,205.49721,0
20201219T0900,19.419214,0,284.8,166.30243,118.49756,403.29756,0
20201219T1000,20.629213,53.61702,323.07,110.51155,212.55846,535.62846,0
20201219T1100,23.299213,53.61702,769.85,518.4646,251.38536,1021.23536,0
20201219T1200,24.249214,53.61702,826.81,571.92834,254.88164,1081.69164,0
20201219T1300,24.749214,53.61702,825.92,571.52344,254.39655,1080.31655,0
20201219T1400,23.849215,53.61702,669.27997,491.51068,177.76927,847.04924,0
20201219T1500,23.369213,53.61702,274.12,58.519333,215.60066,489.72066,0
20201219T1600,22.579214,30,208.26,62.266647,145.99335,354.25335,0
20201219T1700,21.689215,23.617023,136.17,75.3463,60.8237,196.9937,0
20201219T1800,20.129213,53.783333,56.96,30.278934,26.681065,83.641065,0
20201219T1900,18.729214,0,0,0,0,0,0
20201219T2000,18.339214,0,0,0,0,0,0
20201219T2100,18.149214,0,0,0,0,0,0
20201219T2200,18.079214,0,0,0,0,0,0
20201219T2300,18.059214,0,0,0,0,0,0
20201220T0000,18.049213,0,0,0,0,0,0
20201220T0100,17.809214,0,0,0,0,0,0
20201220T0200,17.389214,0,0,0,0,0,0
20201220T0300,17.009212,0,0,0,0,0,0
20201220T0400,16.689213,0,0,0,0,0,0
20201220T0500,16.589214,0,0,0,0,0,0
20201220T0600,16.509212,0,0,0,0,0,0
20201220T0700,16.669214,0,41.829998,23.139294,18.690704,60.520702,0
20201220T0800,18.099213,0,180.67,159.16644,21.503563,202.173563,0
20201220T0900,19.679214,0,288.36,173.5953,114.76468,403.12468,0
20201220T1000,22.049213,53.61702,502.85,414.9579,87.89213,590.74213,0
20201220T1100,23.499214,53.61702,757.39,515.2818,242.1082,999.4982,0
20201220T1200,23.069214,53.61702,536.67,286.47278,250.1972,786.8672,0
20201220T1300,24.289213,53.61702,607.87,411.8028,196.06718,803.93718,0
20201220T1400,23.539213,53.61702,574.94,418.03937,156.90065,731.84065,0
20201220T1500,23.949213,53.61702,477.93,361.398,116.531975,594.461975,0
20201220T1600,23.419214,53.61702,414.74,272.84006,141.89993,556.63993,0
20201220T1700,22.329214,19.787235,246.53,140.43747,106.09254,352.62254,0
20201220T1800,21.159214,54.09348,50.73,26.975677,23.754322,74.484322,0
20201220T1900,19.689213,0,0,0,0,0,0
20201220T2000,18.449215,0,0,0,0,0,0
20201220T2100,18.289215,0,0,0,0,0,0
20201220T2200,18.189213,0,0,0,0,0,0
20201220T2300,18.199215,0,0,0,0,0,0
20201221T0000,18.219213,0,0,0,0,0,0
20201221T0100,17.939213,0,0,0,0,0,0
20201221T0200,17.389214,0,0,0,0,0,0
20201221T0300,17.009212,0,0,0,0,0,0
20201221T0400,16.769215,0,0,0,0,0,0
20201221T0500,16.649214,0,0,0,0,0,0
20201221T0600,16.589214,0,0,0,0,0,0
20201221T0700,17.189213,0,31.15,26.39494,4.7550592,35.9050592,0
20201221T0800,17.879213,0,129.05,65.49927,63.550735,192.600735,0
20201221T0900,19.169214,0,235.84999,95.919464,139.93053,375.78052,0
20201221T1000,20.439215,0,291.03,75.763,215.267,506.297,0
20201221T1100,22.409214,53.61702,410.29,150.10309,260.18692,670.47692,0
20201221T1200,23.379213,53.61702,533.11,280.86322,252.24678,785.35678,0
20201221T1300,24.409214,53.61702,809.89996,568.05023,241.84973,1051.74969,0
20201221T1400,23.849215,53.61702,574.05,415.23175,158.81825,732.86825,0
20201221T1500,23.589214,53.61702,287.47,70.581635,216.88837,504.35837,0
20201221T1600,23.359213,53.61702,261.66,129.07349,132.58652,394.24652,0
20201221T1700,21.919214,53.61702,290.13998,165.37944,124.760544,414.900524,0
20201221T1800,20.369213,48.940426,75.65,40.2406,35.4094,111.0594,0
20201221T1900,19.669214,0,0,0,0,0,0
20201221T2000,18.969213,0,0,0,0,0,0
20201221T2100,18.439213,0,0,0,0,0,0
20201221T2200,18.089214,0,0,0,0,0,0
20201221T2300,17.699215,0,0,0,0,0,0
20201222T0000,17.449215,0,0,0,0,0,0
20201222T0100,17.119213,0,0,0,0,0,0
20201222T0200,16.629213,0,0,0,0,0,0
20201222T0300,16.249214,0,0,0,0,0,0
20201222T0400,16.019215,0,0,0,0,0,0
20201222T0500,15.929214,0,0,0,0,0,0
20201222T0600,15.879213,0,0,0,0,0,0
20201222T0700,17.049213,0,36.489998,21.870686,14.619312,51.10931,0
20201222T0800,18.289215,0,183.34,123.275375,60.064625,243.404625,0
20201222T0900,20.019215,0,361.34,256.25613,105.083855,466.423855,0
20201222T1000,21.609213,53.61702,390.71,206.93,183.78,574.49,0
20201222T1100,23.839214,53.61702,761.83997,515.40155,246.43842,1008.27839,0
20201222T1200,24.929214,53.61702,832.14996,572.7103,259.43967,1091.58963,0
20201222T1300,25.329214,53.61702,716.45,540.3458,176.10416,892.55416,0
20201222T1400,24.009214,53.61702,645.25,484.5719,160.67809,805.92809,0
20201222T1500,24.369213,0,525.99,386.88925,139.10074,665.09074,0
20201222T1600,23.639214,17.234043,473.47998,287.70428,185.77571,659.25569,0
20201222T1700,22.629213,53.61702,291.91998,166.49469,125.425285,417.345265,0
20201222T1800,20.999214,55.266666,79.21,42.148693,37.061306,116.271306,0
20201222T1900,19.869213,0,0,0,0,0,0
20201222T2000,19.449215,0,0,0,0,0,0
20201222T2100,19.239214,0,0,0,0,0,0
20201222T2200,18.949215,0,0,0,0,0,0
20201222T2300,18.869213,0,0,0,0,0,0
20201223T0000,18.609215,0,0,0,0,0,0
20201223T0100,18.399214,0,0,0,0,0,0
20201223T0200,18.319214,0,0,0,0,0,0
20201223T0300,17.929214,0,0,0,0,0,0
20201223T0400,17.549213,0,0,0,0,0,0
20201223T0500,17.359215,0,0,0,0,0,0
20201223T0600,17.299213,0,0,0,0,0,0
20201223T0700,16.659214,0,40.94,22.14465,18.79535,59.73535,0
20201223T0800,18.359215,0,221.61,130.449,91.161,312.771,0
20201223T0900,20.729214,21.063831,466.36,282.61118,183.74881,650.10881,0
20201223T1000,21.759214,53.61702,461.02,332.35718,128.6628,589.6828,0
20201223T1100,23.649214,53.61702,696.87,498.94257,197.92743,894.79743,0
20201223T1200,24.539213,53.61702,812.57,568.1311,244.43887,1057.00887,0
20201223T1300,24.989214,53.61702,816.13,570.1454,245.9846,1062.1146,0
20201223T1400,24.899214,53.61702,760.06,518.058,242.00201,1002.06201,0
20201223T1500,24.419214,53.61702,648.81,419.2719,229.53807,878.34807,0
20201223T1600,23.699213,40.851063,492.16998,299.2098,192.96017,685.13015,0
20201223T1700,22.629213,41.234043,293.69998,167.61111,126.088875,419.788855,0
20201223T1800,21.009214,37.98014,83.659996,44.53182,39.128178,122.788174,0
20201223T1900,19.899214,0,0,0,0,0,0
20201223T2000,19.029213,0,0,0,0,0,0
20201223T2100,18.919214,0,0,0,0,0,0
20201223T2200,18.599213,0,0,0,0,0,0
20201223T2300,18.349213,0,0,0,0,0,0
20201224T0000,18.099213,0,0,0,0,0,0
20201224T0100,17.859215,0,0,0,0,0,0
20201224T0200,17.529213,0,0,0,0,0,0
20201224T0300,17.159214,0,0,0,0,0,0
20201224T0400,16.919214,0,0,0,0,0,0
20201224T0500,16.819214,0,0,0,0,0,0
20201224T0600,16.719213,0,0,0,0,0,0
20201224T0700,17.179214,0,44.5,23.625883,20.874117,65.374117,0
20201224T0800,18.809214,0,210.93,128.09158,82.8384,293.7684,0
20201224T0900,20.119213,0,296.37,192.5127,103.85729,400.22729,0
20201224T1000,22.319214,49.085102,447.66998,307.74884,139.92116,587.59114,0
20201224T1100,23.679214,40.851063,732.47,508.02277,224.44722,956.91722,0
20201224T1200,23.339214,40.851063,655.93,508.85126,147.07872,803.00872,0
20201224T1300,23.189215,19.787235,394.27,95.928345,298.34164,692.61164,0
20201224T1400,22.949213,26.170214,276.79,18.131744,258.65826,535.44826,0.1
20201224T1500,22.509214,14.680849,214.48999,9.933502,204.55649,419.04648,0.1
20201224T1600,22.119213,19.148937,241.19,97.537,143.653,384.843,0.1
20201224T1700,21.659214,16.595745,147.73999,87.70231,60.03768,207.77767,0.1
20201224T1800,20.309214,2.993794,44.5,24.942636,19.557364,64.057364,0
20201224T1900,20.099213,0,0,0,0,0,0
20201224T2000,19.599213,0,0,0,0,0,0
20201224T2100,19.089214,0,0,0,0,0,0
20201224T2200,18.599213,0,0,0,0,0,0
20201224T2300,18.309214,0,0,0,0,0,0
20201225T0000,17.929214,0,0,0,0,0,0
20201225T0100,17.509212,0,0,0,0,0,0
20201225T0200,17.029213,0,0,0,0,0,0
20201225T0300,16.499214,0,0,0,0,0,0
20201225T0400,16.089214,0,0,0,0,0,0
20201225T0500,16.149214,0,0,0,0,0,0
20201225T0600,16.389214,0,0,0,0,0,0
20201225T0700,17.609215,0,36.489998,21.117487,15.372511,51.862509,0
20201225T0800,18.259212,0,179.78,120.4355,59.344494,239.124494,0
20201225T0900,19.309214,0,282.13,168.9992,113.1308,395.2608,0
20201225T1000,20.289213,0,267,53.939926,213.06007,480.06007,0
20201225T1100,21.089214,46.595745,314.16998,49.088226,265.08176,579.25174,0
20201225T1200,21.609213,53.61702,338.19998,44.911438,293.28854,631.48852,0
20201225T1300,21.889214,21.063831,342.65,47.51935,295.13065,637.78065,0
20201225T1400,21.979214,22.340425,280.35,20.279541,260.07047,540.42047,0.1
20201225T1500,21.849215,17.234043,241.19,27.788635,213.40137,454.59137,0.1
20201225T1600,21.419214,16.595745,182.45,33.417984,149.03201,331.48201,0.2
20201225T1700,20.799213,9.574467,115.7,41.55233,74.14767,189.84767,0.2
20201225T1800,20.049213,48.930317,31.15,22.363937,8.786062,39.936062,0
20201225T1900,19.529213,0,0,0,0,0,0
20201225T2000,18.269215,0,0,0,0,0,0
20201225T2100,17.539215,0,0,0,0,0,0
20201225T2200,17.509212,0,0,0,0,0,0
20201225T2300,17.379213,0,0,0,0,0,0
20201226T0000,17.079214,0,0,0,0,0,0
20201226T0100,16.659214,0,0,0,0,0,0
20201226T0200,16.129213,0,0,0,0,0,0
20201226T0300,15.679214,0,0,0,0,0,0
20201226T0400,15.279214,0,0,0,0,0,0
20201226T0500,14.999214,0,0,0,0,0,0
20201226T0600,14.839213,0,0,0,0,0,0
20201226T0700,16.829214,0,36.489998,20.855255,15.634743,52.124741,0
20201226T0800,17.629213,0,196.69,123.951355,72.73865,269.42865,0
20201226T0900,19.269215,51.06383,364.00998,254.74387,109.266106,473.276086,0
20201226T1000,20.729214,53.61702,391.6,211.63199,179.96802,571.56802,0
20201226T1100,22.509214,53.61702,452.12,209.26817,242.85182,694.97182,0
20201226T1200,22.159214,52.340427,436.99,145.33871,291.65128,728.64128,0
20201226T1300,23.069214,50.425533,514.42,248.97449,265.4455,779.8655,0
20201226T1400,22.329214,52.340427,671.06,495.43146,175.62852,846.68852,0
20201226T1500,21.899214,46.595745,416.52,239.30391,177.21608,593.73608,0
20201226T1600,22.109213,45.95745,491.28,299.13828,192.14172,683.42172,0
20201226T1700,20.819214,18.510641,205.59,135.48955,70.10045,275.69045,0
20201226T1800,19.849213,22.567377,44.5,25.608728,18.891272,63.391272,0.1
20201226T1900,19.259212,0,0,0,0,0,0.1
20201226T2000,18.879213,0,0,0,0,0,0
20201226T2100,18.519215,0,0,0,0,0,0
20201226T2200,18.029213,0,0,0,0,0,0
20201226T2300,17.979214,0,0,0,0,0,0
20201227T0000,17.709213,0,0,0,0,0,0
20201227T0100,17.429214,0,0,0,0,0,0
20201227T0200,17.189213,0,0,0,0,0,0
20201227T0300,16.939213,0,0,0,0,0,0
20201227T0400,16.709213,0,0,0,0,0,0
20201227T0500,16.479214,0,0,0,0,0,0
20201227T0600,16.229214,0,0,0,0,0,0
20201227T0700,18.059214,0,27.59,22.470865,5.119135,32.709135,0
20201227T0800,18.249214,0,93.45,25.947739,67.50226,160.95226,0
20201227T0900,18.919214,0,173.55,32.152405,141.3976,314.9476,0
20201227T1000,19.489214,35.106384,237.62999,29.72406,207.90593,445.53592,0
20201227T1100,20.289213,30.638298,320.4,54.78827,265.61172,586.01172,0
20201227T1200,20.889214,53.61702,374.69,77.2793,297.4107,672.1007,0
20201227T1300,21.279213,53.61702,378.25,78.95532,299.29468,677.54468,0
20201227T1400,21.429214,53.61702,338.19998,66.289276,271.9107,610.11068,0
20201227T1500,21.429214,53.61702,291.03,70.3613,220.6687,511.6987,0
20201227T1600,21.129213,47.872337,223.39,72.88046,150.50954,373.89954,0
20201227T1700,20.479214,49.148937,123.71,49.368965,74.341034,198.051034,0
20201227T1800,19.729214,0,30.26,19.618599,10.641402,40.901402,0
20201227T1900,18.479214,0,0,0,0,0,0
20201227T2000,18.299213,0,0,0,0,0,0
20201227T2100,17.929214,0,0,0,0,0,0
20201227T2200,17.549213,0,0,0,0,0,0
20201227T2300,17.029213,0,0,0,0,0,0
20201228T0000,16.459213,0,0,0,0,0,0
20201228T0100,15.939214,0,0,0,0,0,0
20201228T0200,15.449214,0,0,0,0,0,0
20201228T0300,15.029214,0,0,0,0,0,0
20201228T0400,14.689214,0,0,0,0,0,0
20201228T0500,14.319214,0,0,0,0,0,0
20201228T0600,13.929214,0,0,0,0,0,0
20201228T0700,16.279213,0,26.699999,21.207493,5.492505,32.192504,0
20201228T0800,16.879213,0,129.05,72.74919,56.30081,185.35081,0
20201228T0900,18.209213,0,286.58,179.96379,106.616196,393.196196,0
20201228T1000,20.159214,53.61702,398.72,224.61322,174.10678,572.82678,0
20201228T1100,22.469213,53.61702,629.23,475.59253,153.63747,782.86747,0
20201228T1200,23.739214,53.61702,818.8,569.85187,248.9481,1067.7481,0
20201228T1300,24.239214,53.29787,716.45,542.1404,174.30965,890.75965,0
20201228T1400,24.499214,53.61702,765.39996,522.8405,242.55943,1007.95939,0
20201228T1500,24.209213,53.61702,656.82,425.6892,231.13081,887.95081,0
